repair_id,severity,repair_name,employee_id
ca211de1-d26b-4a5b-bd85-7feb5a2ae435,0.793947126,Disconnect Switch Servicing and Repair,
a9193dd1-2aa7-4736-8c81-de979fa93241,0.084055582,Disconnect Switch Servicing and Repair,
0815798e-1893-430c-a585-c638655e2fa3,0.285552809,Disconnect Switch Servicing and Repair,
e360819e-217d-434d-b4b4-79aa545b4f8c,0.261166209,Disconnect Switch Servicing and Repair,
49d0d371-e413-440d-a23c-31ac62a9724a,0.127264818,Disconnect Switch Servicing and Repair,
214e6742-d2b5-4b61-ab65-5a3bea705f60,0.462731639,Disconnect Switch Servicing and Repair,
f7679847-50b9-431f-a8e9-81f6d17057d5,0.682993089,Disconnect Switch Servicing and Repair,
90a8e39d-b6db-41a3-9c28-ecf67dfe0370,0.42302416,Disconnect Switch Servicing and Repair,
791a7d8f-ea94-485e-8fb7-cb4df8c324f7,0.069389951,Disconnect Switch Servicing and Repair,
bdd4eb38-949c-45c6-b24a-9aec57f100bf,0.062569019,Disconnect Switch Servicing and Repair,
494a3e1e-43d3-435f-b7ef-8d89ed683290,0.734773036,Disconnect Switch Servicing and Repair,
5bbea0ef-0bf6-4925-8702-fbe4dded8cff,0.846341683,Disconnect Switch Servicing and Repair,
dbbbbc9a-f2a0-49c2-b62c-79c5b2254c3f,0.325529586,Disconnect Switch Servicing and Repair,
2e1778f1-b141-4889-b528-3837d50b52c9,0.377956583,Disconnect Switch Servicing and Repair,
9136014f-c1cf-494a-91ec-ff1adfa324dd,0.976363378,Disconnect Switch Servicing and Repair,
c7a6f057-881c-49eb-a688-81e3ca64b9b5,0.358617285,Disconnect Switch Servicing and Repair,
396ed39b-1299-41b5-bd1f-7d57e8ae1838,0.999502805,Disconnect Switch Servicing and Repair,
f6f69393-4e2e-4de3-a4fc-b7ed948e23a5,0.155122093,Disconnect Switch Servicing and Repair,
4a8d9baf-4a63-4d06-8d11-7b6cf79a0fef,0.95415163,Disconnect Switch Servicing and Repair,
3ae96a2a-e13a-40d6-bad3-f194a4602cd7,0.334184877,Disconnect Switch Servicing and Repair,
15fed363-b692-43c5-9775-3fb904fe1e73,0.330435579,Disconnect Switch Servicing and Repair,
580e5076-3de8-4d17-bf25-119dc617349a,0.119459955,Disconnect Switch Servicing and Repair,
ad027216-7ca7-4cef-8ea0-32606724df45,0.254628101,Disconnect Switch Servicing and Repair,
47978b1f-0e50-491d-afdc-843f3fba516b,0.106196051,Disconnect Switch Servicing and Repair,
ede74ebf-0a34-4550-87e7-84a36a25dcb1,0.871874481,Disconnect Switch Servicing and Repair,
956d0fb3-32c0-4a67-90e4-608a7c62147f,0.873937484,Disconnect Switch Servicing and Repair,
3f6bcc9f-4d05-489b-aca5-3b7a71e2b06d,0.02708964,Disconnect Switch Servicing and Repair,
4d1c45bd-142f-4d16-8d56-7322ea8ad15c,0.502496773,Disconnect Switch Servicing and Repair,
b68c1d5e-626b-4cf4-a179-04b7216d06b8,0.57496634,Disconnect Switch Servicing and Repair,
148bdcd7-528a-4a21-a40b-6b4429d7f649,0.450419979,Disconnect Switch Servicing and Repair,
749f1378-4edf-4134-803d-78b3a6a857ff,0.343984017,Disconnect Switch Servicing and Repair,
661f4828-5d23-4bf6-9c3d-efc5b16cab4a,0.165765948,Disconnect Switch Servicing and Repair,
a26a4011-013a-4e48-8c28-05a5207de850,0.336175,Disconnect Switch Servicing and Repair,
56047154-18f3-4d6f-aa4b-cf9f6494909b,0.618353792,Disconnect Switch Servicing and Repair,
5d0f4b59-4818-49bd-a0e6-8c9218411b14,0.145189969,Disconnect Switch Servicing and Repair,
1a59297c-1fae-4570-9302-1af430cf4ce9,0.274362053,Disconnect Switch Servicing and Repair,
eb89704e-f0eb-4304-bdfb-cf84f612b99c,0.385276677,Disconnect Switch Servicing and Repair,
738917ed-2332-4ec6-9bf4-a269eaeb83ab,0.80432344,Disconnect Switch Servicing and Repair,
ff3f599d-a355-47d2-9e52-2b3014d15421,0.573199226,Disconnect Switch Servicing and Repair,
14f585a0-420c-4ed5-bfc3-1e40d7f5e086,0.124443463,Disconnect Switch Servicing and Repair,
b6d7ef9d-3cbb-4bc7-81b8-f93b9fbdee75,0.185771098,Disconnect Switch Servicing and Repair,
9dad5938-e4d4-45a1-a669-fbfc51c89f1c,0.968433363,Disconnect Switch Servicing and Repair,
414a1356-975b-4023-ac3b-2d6e261093df,0.667335991,Disconnect Switch Servicing and Repair,
7f4afbd6-cc1b-4da3-9682-d194c0dad9cd,0.226775124,Disconnect Switch Servicing and Repair,
37ce3afe-71da-4cf2-84a5-ed0644de2d41,0.000340132,Disconnect Switch Servicing and Repair,
1f7c52c8-5574-4b18-9d85-d55517215a5b,0.643975678,Disconnect Switch Servicing and Repair,
dbff1a96-f823-46b3-a6bf-bad1461724bd,0.618406905,Disconnect Switch Servicing and Repair,
98b69956-a894-40ab-be73-417fe8c10e4e,0.199520915,Disconnect Switch Servicing and Repair,
8ac4147e-02c2-4a32-ac51-5a0f1f8c4a5c,0.332584135,Disconnect Switch Servicing and Repair,
9b2c57a3-a26f-469f-8edf-91692ddc9691,0.906268481,Disconnect Switch Servicing and Repair,
098f66d0-f855-4960-b75e-2ecd41f8178e,0.339688236,Disconnect Switch Servicing and Repair,
d2ef81eb-8147-4076-8afd-81923f1dea5b,0.89887387,Disconnect Switch Servicing and Repair,
5bcf2813-3709-4975-a891-c5ea69c6b28a,0.351251435,Disconnect Switch Servicing and Repair,
0ee6eb5a-c01f-4a53-94a9-19d1302408e6,0.235872017,Disconnect Switch Servicing and Repair,
56f9fabf-ecbc-4fba-adfb-b4dff1eed6d6,0.562299047,Disconnect Switch Servicing and Repair,
de788f02-fe42-48ae-b9b7-51c6ec92d608,0.565836252,Disconnect Switch Servicing and Repair,
5066a7b7-5528-4ad1-a1fc-a49999461979,0.571836129,Disconnect Switch Servicing and Repair,
ba62bc6a-44fb-405a-b30d-89f880f8f66e,0.786299362,Disconnect Switch Servicing and Repair,
792050d6-97c8-496f-8321-90cfdf8b8257,0.079632364,Disconnect Switch Servicing and Repair,
8b7f67ad-6e36-40a8-ad37-f07c218844a9,0.069678361,Disconnect Switch Servicing and Repair,
33ee3e8d-bbfe-4727-8ea3-c55dc820a25c,0.618966457,Disconnect Switch Servicing and Repair,
283464d8-6253-4541-91b7-303a9e2e4a73,0.973520207,Disconnect Switch Servicing and Repair,
24b06b50-6fbe-4764-8a32-045f778678fd,0.5993625,Disconnect Switch Servicing and Repair,
ec7ee339-3767-4c8f-a86a-51ce259c9a97,0.117234061,Disconnect Switch Servicing and Repair,
9230c50a-11d2-4ed9-80fc-17df094e857f,0.641106612,Disconnect Switch Servicing and Repair,
9bbe80fe-95c9-4f62-8c8e-eb750818c52e,0.93550098,Disconnect Switch Servicing and Repair,
85c651e9-a979-4c64-aae2-546ece3a44da,0.269434462,Disconnect Switch Servicing and Repair,
7a4fb165-1bda-4d82-a5d4-6594b31fb73f,0.135563737,Disconnect Switch Servicing and Repair,
ac7bb007-c5ac-40cd-bf2b-d9c19ad2f6d6,0.209473571,Disconnect Switch Servicing and Repair,
78577680-3f7c-48ff-8946-91b685e4a89a,0.924865957,Disconnect Switch Servicing and Repair,
5ac34bb8-812d-4566-87ba-f1f6bb1f0b8a,0.013977392,Disconnect Switch Servicing and Repair,
a7c833d3-57b6-472d-86d0-77c76404ac12,0.879648213,Disconnect Switch Servicing and Repair,
3098f9ad-0af6-448f-8599-573b3327b440,0.688871587,Disconnect Switch Servicing and Repair,
9786569d-6e08-40c1-a1d0-882fdf2b02ee,0.78058791,Disconnect Switch Servicing and Repair,
6fc3bcc1-c656-48b9-90d3-737bfb73ca2d,0.745611162,Disconnect Switch Servicing and Repair,
7977a8ec-f9e9-4e8d-835d-1b74800be042,0.468726017,Disconnect Switch Servicing and Repair,
c0cf5611-fd05-4779-b4a5-937644e8551f,0.934569881,Disconnect Switch Servicing and Repair,
36af1e13-cb9f-4cb8-be0d-05489918f16c,0.983136078,Disconnect Switch Servicing and Repair,
c511458b-ed18-4987-9436-4958e7f7c258,0.613718909,Disconnect Switch Servicing and Repair,
9f7ff9fb-0cef-4ea7-9590-dadb3358d517,0.854563407,Disconnect Switch Servicing and Repair,
61fdc8b3-badf-43af-baa6-bb31f4c73ffa,0.920925145,Disconnect Switch Servicing and Repair,
cb7469ce-0a17-47f6-be43-02d236501f5a,0.750618889,Disconnect Switch Servicing and Repair,
564c0305-b45b-4fca-a140-1a19101c223c,0.631131364,Disconnect Switch Servicing and Repair,
ec3a7725-d12d-4be9-ae78-e59777d84bfb,0.6264243,Disconnect Switch Servicing and Repair,
702e4020-b572-4eeb-a397-7b475d728d13,0.633661762,Disconnect Switch Servicing and Repair,
aee79043-3a55-4888-b15f-9e0cfd5ef1ed,0.808771185,Disconnect Switch Servicing and Repair,
15973540-4caf-4b66-bbed-51b09f28580d,0.207603684,Disconnect Switch Servicing and Repair,
9c3fe094-d6ec-4d37-b068-99289d97213a,0.095569725,Disconnect Switch Servicing and Repair,
c8a54797-3b56-420c-8852-a222dc33dcbe,0.850664715,Disconnect Switch Servicing and Repair,
be447b7d-94c1-4c61-af68-0f5eb0ee2e86,0.786543769,Disconnect Switch Servicing and Repair,
2c79a78b-c50d-468f-9608-979b635edfc4,0.269048641,Disconnect Switch Servicing and Repair,
9872dc74-ee12-4ba0-b26b-2099452f9054,0.939274575,Disconnect Switch Servicing and Repair,
b77f2352-9e47-428b-b620-3e02b3ff05ef,0.534537118,Disconnect Switch Servicing and Repair,
92250625-c34f-4915-aea7-9c9df3bae10d,0.941475601,Disconnect Switch Servicing and Repair,
f826722f-47a2-4b48-8f99-a519c389b3e0,0.910100547,Disconnect Switch Servicing and Repair,
b51e8367-e19e-4abc-adcd-a5ac1a5dc533,0.760578028,Disconnect Switch Servicing and Repair,
774e0b31-a1a4-44b5-aaf2-bb0b68db0272,0.254052728,Disconnect Switch Servicing and Repair,
5e8769d5-3b8e-4468-b2d4-c5f8def80c8a,0.53395199,Disconnect Switch Servicing and Repair,
f4c4b448-2346-47b2-9216-ac38f16ad70e,0.100706654,Disconnect Switch Servicing and Repair,
3b7a0602-60dd-421b-81e4-3bd892524436,0.108327786,Disconnect Switch Servicing and Repair,
59686f2d-0430-46a3-8e3d-9e74c8c9a111,0.461687576,Disconnect Switch Servicing and Repair,
ba197d05-9be3-43bd-b433-894aec2a7df1,0.563708297,Disconnect Switch Servicing and Repair,
76ca1018-6752-48f5-933d-36e0ffd4419c,0.433628086,Disconnect Switch Servicing and Repair,
eba3ea8f-127d-4c59-816a-3962b13b338f,0.29407096,Disconnect Switch Servicing and Repair,
2eda0ebd-9113-475d-9ce2-e01f2ec7d39d,0.059641668,Disconnect Switch Servicing and Repair,
4118ce3c-9071-47e4-8a84-400ce2e6a96f,0.352506959,Disconnect Switch Servicing and Repair,
5bc6b67c-cf22-4689-8e05-01d99750b86a,0.461952285,Disconnect Switch Servicing and Repair,
8614b9d0-4924-4ffd-a1fd-079e4e0501b4,0.906923014,Disconnect Switch Servicing and Repair,
9936d9e5-e1ac-4231-a1a6-f035c30dc4c3,0.53726616,Disconnect Switch Servicing and Repair,
d8a613e7-0fda-42ff-9b23-00990431315d,0.47929816,Disconnect Switch Servicing and Repair,
e3398098-dfbe-40f0-8d4b-4a20d1b737d7,0.07754377,Disconnect Switch Servicing and Repair,
0a1da8c8-576e-46d9-9e55-dda004edf55a,0.552673213,Disconnect Switch Servicing and Repair,
c6ee440f-2e86-42e4-8521-cc68fd99a77c,0.482825441,Disconnect Switch Servicing and Repair,
ab0522b7-d81e-432d-a5d6-f54f1328d4f5,0.847277111,Disconnect Switch Servicing and Repair,
566fe246-1c51-4d47-8b98-26975eb54727,0.084609823,Disconnect Switch Servicing and Repair,
07b02cc9-043e-4281-88f4-b63a8bfd937b,0.200272302,Disconnect Switch Servicing and Repair,
bff5c290-eebc-4309-bdcf-fb4b728d2c54,0.523422466,Disconnect Switch Servicing and Repair,
89506fd3-7a54-418e-aa9f-e8f0a9a81291,0.561024429,Disconnect Switch Servicing and Repair,
192eaa7f-c265-4b22-ac36-9dad163c562d,0.212247551,Disconnect Switch Servicing and Repair,
0a0e287a-1426-428a-b5af-9ce393d7af77,0.392430749,Disconnect Switch Servicing and Repair,
5dd03a38-2aeb-4480-a02d-4c96e9a1b8f0,0.169874417,Disconnect Switch Servicing and Repair,
a24c3e64-ef84-4620-be34-d1898d972df5,0.674722859,Disconnect Switch Servicing and Repair,
7fe376f7-1f76-4260-889b-9999735d575b,0.8332126,Disconnect Switch Servicing and Repair,
19602330-43fc-449d-9c3d-2a2ff6bd0c93,0.910237779,Disconnect Switch Servicing and Repair,
0e22a0de-6f88-4812-972e-96cbd0e54512,0.039857145,Disconnect Switch Servicing and Repair,
765fd7fe-ee7e-47fd-a801-932c0c7c2cdb,0.740685316,Disconnect Switch Servicing and Repair,
e39904c8-7e00-497a-ae9e-cbda8b8e5383,0.868437483,Disconnect Switch Servicing and Repair,
ead6c0dc-8a01-47e5-a1ce-10cab546bb9a,0.797128072,Disconnect Switch Servicing and Repair,
e8302ffa-6347-4b82-8e2a-6d2b090815dc,0.697055333,Disconnect Switch Servicing and Repair,
97959504-c080-4315-b409-5b4cc42afcf9,0.581002076,Disconnect Switch Servicing and Repair,
fdcb3219-e48d-4a1a-b901-74eb94ea0e6d,0.442749666,Disconnect Switch Servicing and Repair,
69ab8691-91b8-4f54-bf0c-7120e9adac6b,0.501649491,Disconnect Switch Servicing and Repair,
393f6b5f-5727-46fb-bee5-bfdc3855ddf3,0.583394011,Disconnect Switch Servicing and Repair,
0ae09dbb-c928-4034-963f-116cd44cb58e,0.634938562,Disconnect Switch Servicing and Repair,
ffb601b6-09ef-4039-9f95-d2806634fb86,0.571928102,Disconnect Switch Servicing and Repair,
74333093-5502-474b-97fb-4fff62d52781,0.552827453,Disconnect Switch Servicing and Repair,
b49a7b78-2b89-4aa6-b56c-873f7a5b966c,0.260164341,Disconnect Switch Servicing and Repair,
488136f7-4d0a-4212-972c-f2c4ef1853a7,0.351037892,Disconnect Switch Servicing and Repair,
e5b1f1b1-66a3-46be-ab4c-10deb585a77f,0.148923598,Disconnect Switch Servicing and Repair,
ef9a02f7-5529-4a72-8611-7b8be3d20c3d,0.021002841,Disconnect Switch Servicing and Repair,
0cb53dc7-4e58-4554-851f-2cefdaae339d,0.505215965,Disconnect Switch Servicing and Repair,
daa6282c-66fa-48a8-b607-beca2ef09356,0.091144894,Disconnect Switch Servicing and Repair,
34ef9676-b336-471a-bd04-deeb0c4fc4f0,0.448699352,Disconnect Switch Servicing and Repair,
d778e154-0be9-4a16-a492-14201ef660c7,0.516595493,Disconnect Switch Servicing and Repair,
a0cd74df-ea2f-452e-8340-330c9dc4962d,0.925098154,Disconnect Switch Servicing and Repair,
93dba85f-fb5d-4e3e-980e-3baca90fd2c7,0.430768907,Disconnect Switch Servicing and Repair,
5146aa88-0d34-467e-aaec-87a95e99b638,0.253820375,Disconnect Switch Servicing and Repair,
099433e4-4b3d-4e8d-91a2-06db0f2f092b,0.11798545,Disconnect Switch Servicing and Repair,
468e3651-dea5-485d-9440-73153c6d2b7a,0.984066455,Disconnect Switch Servicing and Repair,
9f85d7bb-015b-4a93-bef0-057ca2e85b5d,0.627834628,Disconnect Switch Servicing and Repair,
2f1066b3-b611-4f4f-bc32-b9450c53480a,0.562440248,Disconnect Switch Servicing and Repair,
c4ef5055-ee68-4857-9013-081e72c4e6e2,0.342847109,Disconnect Switch Servicing and Repair,
5488f8b7-843e-48e9-94f9-2290a24777e6,0.238175937,Disconnect Switch Servicing and Repair,
b5c0c36d-4f81-47b5-befe-299a76fbcbdd,0.914355111,Disconnect Switch Servicing and Repair,
197d81ed-328b-4d55-a97d-6205c96dd02b,0.035270948,Disconnect Switch Servicing and Repair,
a48818bf-261b-46a3-8e4a-3a813870e934,0.063242165,Disconnect Switch Servicing and Repair,
cc4a661e-c9d9-4c5b-b692-19997f81a89c,0.200556344,Disconnect Switch Servicing and Repair,
dc33d6e5-99b5-4dc4-b07d-6d296ff66032,0.515474958,Disconnect Switch Servicing and Repair,
ea12bd55-15df-42dd-9b38-764f70191c8f,0.969662936,Disconnect Switch Servicing and Repair,
5db26f44-4e1e-4a2b-bd80-1d8d2b62db7d,0.383655222,Disconnect Switch Servicing and Repair,
4ec6f5b3-5826-4360-8545-83e0ec6cb891,0.420873528,Disconnect Switch Servicing and Repair,
1762e827-1430-42da-aed2-bc66147e6c2a,0.502596733,Disconnect Switch Servicing and Repair,
fc9e264e-e07c-431d-89f9-376535c783e7,0.007736986,Disconnect Switch Servicing and Repair,
275f0a95-ea1e-4021-86eb-468a5921efb9,0.523287796,Disconnect Switch Servicing and Repair,
a602d189-46ac-4a1a-b987-90f7cffd9f31,0.083908709,Disconnect Switch Servicing and Repair,
b6c24fda-9bf1-4d56-96ad-3bca6a803848,0.812796319,Disconnect Switch Servicing and Repair,
fb441384-65af-46ca-a268-b9e74346f387,0.883338501,Disconnect Switch Servicing and Repair,
5f746467-65ee-4152-a9cd-404252f8b382,0.986230795,Disconnect Switch Servicing and Repair,
4f5ef2e0-371a-4454-ae05-877262708992,0.01561616,Disconnect Switch Servicing and Repair,
17adcfcb-8c37-4c9a-bce4-5426ca5668e2,0.382298383,Disconnect Switch Servicing and Repair,
afc87b4d-5b9d-4264-a0f3-f9902fee2430,0.589965047,Disconnect Switch Servicing and Repair,
a1446ef4-d7e6-45e8-88ac-4e37991ac0ca,0.525457847,Disconnect Switch Servicing and Repair,
9f91276a-a7ef-48f4-88e1-733cdf6d8421,0.840668032,Disconnect Switch Servicing and Repair,
babefc74-b570-4fc4-91a4-d31431a21120,0.944298178,Disconnect Switch Servicing and Repair,
d91dc65a-829a-43ac-a162-dcae587e2c63,0.280655414,Disconnect Switch Servicing and Repair,
226ee36c-5ce5-4609-97f2-f0307cd38e8a,0.366241245,Disconnect Switch Servicing and Repair,
94e59dca-ee16-4e3f-ac23-de2c50c5f24e,0.171573334,Disconnect Switch Servicing and Repair,
e306d68d-6327-4b37-92e0-b426738da676,0.963542138,Disconnect Switch Servicing and Repair,
5cb937c5-56cb-4e1b-849b-a8b947f6890f,0.006638092,Disconnect Switch Servicing and Repair,
8c64f3a0-e0f8-492c-97ac-852cd872d817,0.861761298,Disconnect Switch Servicing and Repair,
b2e33674-bdb5-4929-9393-eac4bf39f4a5,0.770576671,Disconnect Switch Servicing and Repair,
122ac498-12b7-447d-af90-c3f5c34b6a59,0.249013776,Disconnect Switch Servicing and Repair,
f3aab1e5-2398-406a-91a5-8daef3ecc261,0.242380462,Disconnect Switch Servicing and Repair,
33a8c35e-23f8-4d78-9804-7f1ee5bdc638,0.471272586,Disconnect Switch Servicing and Repair,
04727a87-db58-485b-ad9a-121c31757d58,0.688211573,Disconnect Switch Servicing and Repair,
734f3d48-8ef6-4dbf-925c-d017640d1b0d,0.771952865,Disconnect Switch Servicing and Repair,
5698225b-3130-4b5c-8471-c6856835f671,0.672005807,Disconnect Switch Servicing and Repair,
52eb2c5c-b05d-4259-bd68-13c5266ca1e5,0.3757171,Disconnect Switch Servicing and Repair,
f669bd6a-ec79-4f6a-bbfa-591995086778,0.60833049,Disconnect Switch Servicing and Repair,
0e2f7499-aa61-413b-bf48-c56bc926d28e,0.170291243,Disconnect Switch Servicing and Repair,
65d5975f-5c1b-4439-af67-74c668771e7a,0.242911677,Disconnect Switch Servicing and Repair,
18fc19f0-ab0c-48f5-a6b7-5f4b01dca1be,0.201640637,Disconnect Switch Servicing and Repair,
cb80baf4-38c2-40cc-9a78-4fa6ef0d89da,0.926427046,Disconnect Switch Servicing and Repair,
a7e03a39-1983-434e-8a07-c7fae6c2bace,0.176063861,Disconnect Switch Servicing and Repair,
087c0845-c321-45dc-817d-b5f4d359ec4c,0.445875984,Disconnect Switch Servicing and Repair,
395de6a3-9611-4b51-b01b-306508de077b,0.392608761,Disconnect Switch Servicing and Repair,
14f4c831-97e2-4e1d-8942-b6d49425900a,0.170361159,Disconnect Switch Servicing and Repair,
92820c61-88cd-4261-8e29-1a8b721d97c9,0.910276613,Disconnect Switch Servicing and Repair,
eb7d393a-2492-415f-b58e-dc64bf6412df,0.609737748,Disconnect Switch Servicing and Repair,
e637a901-06f8-4f0e-9afc-c961f406934d,0.748523445,Disconnect Switch Servicing and Repair,
27ad6845-f1a3-4ebb-ac5e-5fd60c3610aa,0.546094716,Disconnect Switch Servicing and Repair,
3009b88c-1ebf-4069-8dbd-8c73d121c3dc,0.303021157,Disconnect Switch Servicing and Repair,
f905937c-a7b4-407d-a080-26387eeb821e,0.613256305,Disconnect Switch Servicing and Repair,
d2156d71-4427-4baa-872b-c2a23008e26d,0.528542993,Disconnect Switch Servicing and Repair,
f3318806-ccc6-45cf-9909-a2f4fd007806,0.891905337,Disconnect Switch Servicing and Repair,
9b193730-7ff2-4d16-ba47-f8cad0b67aee,0.984954388,Disconnect Switch Servicing and Repair,
1c54c32a-a70c-4347-a828-16150f543543,0.752657548,Disconnect Switch Servicing and Repair,
ab6ba9c2-417d-4ec0-814f-09ca952d361c,0.116213022,Disconnect Switch Servicing and Repair,
25a19d3e-2018-427b-83e9-82144129916e,0.105489354,Disconnect Switch Servicing and Repair,
42312c09-fc5c-4f4d-a434-7dcd4f09bf56,0.859236311,Disconnect Switch Servicing and Repair,
72e2a7e7-0b89-4357-9397-ae9086c10a05,0.765112032,Disconnect Switch Servicing and Repair,
d6e8cf1b-8cc3-4136-bb00-266fe06239d2,0.48787354,Disconnect Switch Servicing and Repair,
14467470-6478-4ab7-8959-b2eadba7161c,0.380815363,Disconnect Switch Servicing and Repair,
29b268ba-ffff-40d6-8f56-0ec8e6ccda95,0.88588293,Disconnect Switch Servicing and Repair,
486ec2bc-2f0b-4e7e-bcbe-f37abae68218,0.905166006,Disconnect Switch Servicing and Repair,
805f7b6f-d505-4c18-9030-e7696b17b31f,0.590789494,Disconnect Switch Servicing and Repair,
98d0aa3d-fe4c-4344-835f-bc58a67438fc,0.723372799,Disconnect Switch Servicing and Repair,
06a0b76b-14dc-4524-84d5-d8439027e5c8,0.102100096,Disconnect Switch Servicing and Repair,
4ebac7b4-3d2f-4f30-9520-0bf38c525fee,0.3766822,Disconnect Switch Servicing and Repair,
b8b56d4d-d0f4-4c85-a48a-5705f899f96e,0.969117656,Disconnect Switch Servicing and Repair,
f4645ba9-21ad-4cab-97b0-23c2dcf66d35,0.545357613,Disconnect Switch Servicing and Repair,
0d5e69ee-bfa8-4d9e-bec1-88ea6c8d6505,0.915448997,Disconnect Switch Servicing and Repair,
e0b65153-2ca4-4aea-bf00-53825e2b45ed,0.973833174,Disconnect Switch Servicing and Repair,
dfcd40e8-2eb0-44e1-a357-5a7f01600f67,0.124582643,Disconnect Switch Servicing and Repair,
08f6160e-d127-40f4-a9fe-38bb2dc25b4d,0.328962507,Disconnect Switch Servicing and Repair,
a71b3e8d-17f0-4475-8ac8-8f8dd85e12b3,0.439964243,Disconnect Switch Servicing and Repair,
04377805-e485-4e32-8fdf-7f2f95a985cc,0.506048689,Disconnect Switch Servicing and Repair,
d741857a-25d7-4f20-8e0f-c748105078b4,0.980188889,Disconnect Switch Servicing and Repair,
b1e6f6b8-cdf2-4c47-a19c-e7a662cf7c83,0.606102,Disconnect Switch Servicing and Repair,
6ba95e84-e17d-45b6-9e71-57f435eb6079,0.976095419,Disconnect Switch Servicing and Repair,
35c0127e-f20c-4199-a018-363f54bde763,0.457695072,Disconnect Switch Servicing and Repair,
8e9cf85f-e0a6-41ce-82cb-faeef54eb87c,0.440155458,Disconnect Switch Servicing and Repair,
d7d62190-88d7-4d16-9eae-8d4745919902,0.99116411,Disconnect Switch Servicing and Repair,
dc3ed85a-34d0-40fc-af31-fea6c6ff7454,0.315208689,Disconnect Switch Servicing and Repair,
4ba35036-ca74-4169-b8e5-303e15b5c394,0.764485674,Disconnect Switch Servicing and Repair,
4b944fcb-7493-4bed-a748-8d80249b00f9,0.462805988,Disconnect Switch Servicing and Repair,
4419b298-c0f4-4b7f-9466-9ffecd80b5ac,0.960112498,Disconnect Switch Servicing and Repair,
f5cd2807-1770-45dd-af60-c854ba79c047,0.865778816,Disconnect Switch Servicing and Repair,
450795ff-0e28-4aff-bb8e-8efc957da685,0.243673616,Disconnect Switch Servicing and Repair,
ed6c2486-f62c-4641-8901-f69c5c7dde7e,0.589142192,Disconnect Switch Servicing and Repair,
a3337418-deb8-4aa9-af60-5d218a482d3d,0.941539328,Disconnect Switch Servicing and Repair,
025f5054-c9c9-4ee5-a68b-d633ca8a7722,0.515190936,Disconnect Switch Servicing and Repair,
f72a56ae-3a7f-4833-b07d-a57b38539ee4,0.444997224,Disconnect Switch Servicing and Repair,
e5e23667-56b6-4164-92bc-9b75e24b0262,0.346483876,Disconnect Switch Servicing and Repair,
6a5096f6-b93b-4203-a5bb-0849756a8edc,0.895797744,Disconnect Switch Servicing and Repair,
7b804f35-a27f-4c3a-b145-973c511cb05f,0.487561037,Disconnect Switch Servicing and Repair,
12714090-c5ef-43c7-9d65-f0d7ad56c04b,0.927057694,Disconnect Switch Servicing and Repair,
bda3f545-9b17-4a52-908a-504340e089f1,0.21813297,Disconnect Switch Servicing and Repair,
be4456e3-9648-4778-a0ad-696a623cfd84,0.519338635,Disconnect Switch Servicing and Repair,
1131fa9a-c086-4783-8795-6084b3b7c5f6,0.874720653,Disconnect Switch Servicing and Repair,
6de0e306-128e-4f67-a16e-1a24e0ceb830,0.429074229,Disconnect Switch Servicing and Repair,
7b3a7e77-34d4-4231-af7e-7b97cd0ae847,0.327319611,Disconnect Switch Servicing and Repair,
ddf4cac6-9330-40fd-a138-8020d7b78f92,0.924026695,Disconnect Switch Servicing and Repair,
6178fb77-a99c-464c-825e-c50e2b41cfa4,0.078433788,Disconnect Switch Servicing and Repair,
8333a2a6-2c32-4e5a-ab17-a121c0e0d7fa,0.612107901,Disconnect Switch Servicing and Repair,
93cff89e-bf5e-4340-a8a5-0ffe915b20e8,0.955723024,Disconnect Switch Servicing and Repair,
39a9b2cd-383b-4ea4-a612-36999ad1ae1b,0.866863942,Disconnect Switch Servicing and Repair,
cecb3a83-50a6-4b4b-b1df-206d11090bd0,0.335335791,Disconnect Switch Servicing and Repair,
5faec8fd-b4ed-47b9-915e-21feaea2822f,0.713136918,Disconnect Switch Servicing and Repair,
4c76f227-90bb-4aaa-a143-bf1d36a8361b,0.6044134,Disconnect Switch Servicing and Repair,
1ba534cf-09b3-4357-a6d0-32cdf5542f6b,0.288041732,Disconnect Switch Servicing and Repair,
bfd20cf6-3072-48bc-a5a6-734480e4b580,0.521406358,Disconnect Switch Servicing and Repair,
5e7422de-5149-4f25-87d6-99205361a98d,0.002064727,Disconnect Switch Servicing and Repair,
af91aaba-90fc-4790-91d4-73f0ce72a750,0.227103007,Recloser Maintenance and Repair,
986ac461-beb4-4a53-ad93-c233079c239f,0.918114308,Recloser Maintenance and Repair,
5865eca0-d47b-4dd1-bdba-d76b8a5d02f0,0.643192257,Recloser Maintenance and Repair,
13f18fa0-6f47-4f28-adb1-9fec7497429d,0.384770587,Recloser Maintenance and Repair,
b55178a9-ca0d-45e5-8797-f82088328f77,0.43888779,Recloser Maintenance and Repair,
6f234c2c-b035-4f7b-a657-059bf71c0054,0.648950938,Recloser Maintenance and Repair,
6eb7fa11-184c-4432-bdc9-af118e8f3a92,0.678549772,Recloser Maintenance and Repair,
4e0e300a-b619-4baa-b561-93f2a0a5875c,0.926342808,Recloser Maintenance and Repair,
fd62dfea-23bd-4f79-9209-31e186192041,0.795554796,Recloser Maintenance and Repair,
f428e180-96f4-4d8d-873c-2daea903c14a,0.647922402,Recloser Maintenance and Repair,
549f17f4-bd62-4275-9859-d2837e072711,0.826944721,Recloser Maintenance and Repair,
